Unnamed: 0_level_0_Rk,Unnamed: 1_level_0_Player,Unnamed: 2_level_0_Nation,Unnamed: 3_level_0_Pos,Unnamed: 4_level_0_Squad,Unnamed: 5_level_0_Comp,Unnamed: 6_level_0_Age,Unnamed: 7_level_0_Born,Unnamed: 8_level_0_90s,SCA_SCA,SCA_SCA90,SCA Types_PassLive,SCA Types_PassDead,SCA Types_TO,SCA Types_Sh,SCA Types_Fld,SCA Types_Def,GCA_GCA,GCA_GCA90,GCA Types_PassLive,GCA Types_PassDead,GCA Types_TO,GCA Types_Sh,GCA Types_Fld,GCA Types_Def,Unnamed: 25_level_0_Matches
1690,Juan Miranda,es ESP,DF,Bologna,it Serie A,25-049,2000,16.6,67,4.04,39,22,1,3,1,1,8,0.48,6,2,0,0,0,0,Matches
1691,Fabio Miretti,it ITA,"MF,FW",Genoa,it Serie A,21-218,2003,16.0,48,3.00,27,9,4,5,3,0,6,0.38,4,2,0,0,0,0,Matches
1692,Tyrick Mitchell,eng ENG,DF,Crystal Palace,eng Premier League,25-189,1999,26.7,60,2.25,55,1,0,3,1,0,5,0.19,5,0,0,0,0,0,Matches
1693,Kaoru Mitoma,jp JPN,"FW,MF",Brighton,eng Premier League,27-293,1997,24.8,74,2.98,62,0,4,3,4,1,8,0.32,7,0,0,0,1,0,Matches
1694,Maximilian Mittelstädt,de GER,DF,Stuttgart,de Bundesliga,27-356,1997,19.9,66,3.32,60,5,1,0,0,0,10,0.50,10,0,0,0,0,0,Matches
1695,Koji Miyoshi,jp JPN,"FW,MF",Bochum,de Bundesliga,27-348,1997,5.0,9,1.80,7,0,1,1,0,0,0,0.00,0,0,0,0,0,0,Matches
1696,Henrikh Mkhitaryan,am ARM,MF,Inter,it Serie A,36-047,1989,21.8,85,3.89,83,0,0,0,2,0,9,0.41,8,0,0,0,1,0,Matches
1697,Jakub Moder,pl POL,MF,Brighton,eng Premier League,25-336,1999,0.1,4,32.73,4,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1698,Rui Modesto,ao ANG,DF,Udinese,it Serie A,25-153,1999,2.9,5,1.75,4,1,0,0,0,0,1,0.35,1,0,0,0,0,0,Matches
1699,Luka Modrić,hr CRO,MF,Real Madrid,es La Liga,39-181,1985,12.8,72,5.63,45,24,0,2,0,1,9,0.70,7,2,0,0,0,0,Matches
1700,Max Moerstedt,de GER,FW,Hoffenheim,de Bundesliga,,,5.0,16,3.18,11,0,1,1,3,0,0,0.00,0,0,0,0,0,0,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,SCA,SCA90,PassLive,PassDead,TO,Sh,Fld,Def,GCA,GCA90,PassLive,PassDead,TO,Sh,Fld,Def,Matches
1701,Mostafa Mohamed,eg EGY,FW,Nantes,fr Ligue 1,27-101,1997,9.0,13,1.44,6,0,3,3,1,0,1,0.11,0,0,0,0,1,0,Matches
1702,Johan Mojica,co COL,DF,Mallorca,es La Liga,32-200,1992,21.5,57,2.66,47,3,3,3,1,0,4,0.19,4,0,0,0,0,0,Matches
1703,David Mokwa,fr FRA,"DF,FW",Hoffenheim,de Bundesliga,20-310,2004,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1704,Alberto Moleiro,es ESP,"FW,MF",Las Palmas,es La Liga,21-160,2003,21.1,82,3.88,58,0,13,5,5,1,5,0.24,2,0,1,1,1,0,Matches
1705,Nahuel Molina,ar ARG,DF,Atlético Madrid,es La Liga,26-337,1998,13.6,32,2.35,23,5,2,1,0,1,4,0.29,4,0,0,0,0,0,Matches
1706,Florent Mollet,fr FRA,"MF,FW",Nantes,fr Ligue 1,33-110,1991,2.7,10,3.70,5,3,0,1,0,1,0,0.00,0,0,0,0,0,0,Matches
1707,Jon Moncayola,es ESP,MF,Osasuna,es La Liga,26-300,1998,18.3,51,2.79,35,14,0,1,0,1,3,0.16,3,0,0,0,0,0,Matches
1708,Gonzalo Montiel,ar ARG,"DF,MF",Sevilla,es La Liga,28-067,1997,1.3,2,1.59,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1709,Lorenzo Montipò,it ITA,GK,Hellas Verona,it Serie A,29-017,1996,26.0,3,0.12,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1710,Mikey Moore,eng ENG,"FW,MF",Tottenham,eng Premier League,17-210,2007,2.1,10,4.86,6,2,0,1,1,0,2,0.97,1,0,0,1,0,0,Matches
1711,Álvaro Morata,es ESP,"FW,MF",Milan,it Serie A,32-137,1992,12.2,21,1.72,16,0,1,1,2,1,3,0.25,2,0,0,1,0,0,Matches
1712,Morato,br BRA,DF,Nott'ham Forest,eng Premier League,23-252,2001,6.7,2,0.30,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1713,Diego Moreira,pt POR,"DF,MF",Strasbourg,fr Ligue 1,20-215,2004,20.4,46,2.26,29,5,7,1,2,2,7,0.34,5,0,0,0,1,1,Matches
1714,Alberto Moreno,es ESP,DF,Como,it Serie A,32-247,1992,15.1,27,1.79,24,3,0,0,0,0,2,0.13,2,0,0,0,0,0,Matches
1715,Álex Moreno,es ESP,DF,Nott'ham Forest,eng Premier League,31-274,1993,9.0,11,1.22,10,1,0,0,0,0,2,0.22,2,0,0,0,0,0,Matches
1716,Gerard Moreno,es ESP,FW,Villarreal,es La Liga,32-336,1992,6.7,36,5.41,28,0,2,3,2,1,4,0.60,2,0,0,1,1,0,Matches
1717,Matias Moreno,ar ARG,DF,Fiorentina,it Serie A,21-166,2003,1.4,3,2.13,2,0,1,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1718,Tete Morente,es ESP,FW,Lecce,it Serie A,28-095,1996,17.1,39,2.28,33,1,2,1,1,1,2,0.12,1,1,0,0,0,0,Matches
1719,Mateu Morey,es ESP,DF,Mallorca,es La Liga,25-007,2000,4.2,8,1.89,6,0,1,0,1,0,1,0.24,1,0,0,0,0,0,Matches
1720,Ilaix Moriba,gn GUI,MF,Celta Vigo,es La Liga,22-049,2003,15.3,33,2.16,28,0,1,1,1,2,2,0.13,2,0,0,0,0,0,Matches
1721,Manu Morlanes,es ESP,MF,Mallorca,es La Liga,26-056,1999,11.7,27,2.31,24,1,0,2,0,0,0,0.00,0,0,0,0,0,0,Matches
1722,Nikola Moro,hr CRO,MF,Bologna,it Serie A,26-362,1998,11.8,45,3.79,30,9,1,3,0,2,6,0.51,3,0,0,2,0,1,Matches
1723,Raúl Moro,es ESP,"FW,MF",Valladolid,es La Liga,22-094,2002,17.0,72,4.23,43,10,15,0,3,1,5,0.29,3,0,1,0,1,0,Matches
1724,Sam Morsy,eg EGY,MF,Ipswich Town,eng Premier League,33-180,1991,22.0,33,1.50,30,3,0,0,0,0,2,0.09,2,0,0,0,0,0,Matches
1725,Gabriel Moscardo,br BRA,MF,Reims,fr Ligue 1,19-162,2005,0.4,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,SCA,SCA90,PassLive,PassDead,TO,Sh,Fld,Def,GCA,GCA90,PassLive,PassDead,TO,Sh,Fld,Def,Matches
1726,Cristhian Mosquera,es ESP,DF,Valencia,es La Liga,20-255,2004,25.9,11,0.43,9,0,0,0,0,2,0,0.00,0,0,0,0,0,0,Matches
1727,Daniel Mosquera,co COL,FW,Hellas Verona,it Serie A,25-140,1999,9.3,29,3.11,22,0,0,5,1,1,2,0.21,2,0,0,0,0,0,Matches
1728,Yerson Mosquera,co COL,DF,Wolves,eng Premier League,23-311,2001,4.9,5,1.02,5,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1729,Dany Mota,pt POR,"MF,FW",Monza,it Serie A,26-311,1998,16.2,39,2.41,32,0,1,3,3,0,3,0.19,3,0,0,0,0,0,Matches
1730,Yael Mouanga,fr FRA,DF,Montpellier,fr Ligue 1,19-229,2005,5.5,2,0.36,1,0,0,1,0,0,0,0.00,0,0,0,0,0,0,Matches
1731,Aimen Moueffek,fr FRA,MF,Saint-Étienne,fr Ligue 1,23-334,2001,6.2,9,1.45,7,0,1,1,0,0,2,0.32,2,0,0,0,0,0,Matches
1732,Youssoufa Moukoko,de GER,"FW,MF",Nice,fr Ligue 1,20-109,2004,2.3,6,2.62,5,0,0,1,0,0,1,0.44,1,0,0,0,0,0,Matches
1733,Steve Mounié,bj BEN,"FW,MF",Augsburg,de Bundesliga,30-161,1994,3.3,7,2.14,2,0,1,4,0,0,0,0.00,0,0,0,0,0,0,Matches
1734,Mason Mount,eng ENG,"MF,FW",Manchester Utd,eng Premier League,26-058,1999,2.7,8,2.91,5,2,0,1,0,0,0,0.00,0,0,0,0,0,0,Matches
1735,Santiago Mouriño,uy URU,DF,Alavés,es La Liga,23-024,2002,11.5,7,0.61,6,0,0,0,1,0,0,0.00,0,0,0,0,0,0,Matches
1736,Louis Mouton,fr FRA,MF,Saint-Étienne,fr Ligue 1,22-279,2002,10.5,23,2.19,17,3,2,0,0,1,2,0.19,2,0,0,0,0,0,Matches
1737,Divin Mubama,eng ENG,FW,Manchester City,eng Premier League,20-135,2004,0.3,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1738,Mykhailo Mudryk,ua UKR,FW,Chelsea,eng Premier League,24-063,2001,1.7,6,3.60,4,1,0,0,1,0,0,0.00,0,0,0,0,0,0,Matches
1739,Ngal'Ayel Mukau,cd COD,MF,Lille,fr Ligue 1,20-099,2004,10.6,17,1.60,16,0,0,1,0,0,1,0.09,1,0,0,0,0,0,Matches
1740,Nordi Mukiele,fr FRA,DF,Leverkusen,de Bundesliga,27-128,1997,8.0,11,1.38,8,0,2,1,0,0,1,0.13,0,0,0,1,0,0,Matches
1741,Florian Müller,de GER,GK,Freiburg,de Bundesliga,27-116,1997,3.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1742,Kevin Müller,de GER,GK,Heidenheim,de Bundesliga,33-359,1991,24.0,2,0.08,1,1,0,0,0,0,1,0.04,0,1,0,0,0,0,Matches
1743,Marius Müller,de GER,GK,Wolfsburg,de Bundesliga,31-240,1993,5.3,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1744,Thomas Müller,de GER,"MF,FW",Bayern Munich,de Bundesliga,35-177,1989,9.6,50,5.21,43,1,2,4,0,0,8,0.83,6,0,1,1,0,0,Matches
1745,Abdul Mumin,gh GHA,DF,Rayo Vallecano,es La Liga,26-276,1998,22.4,11,0.49,10,0,0,0,1,0,3,0.13,3,0,0,0,0,0,Matches
1746,Marshall Munetsi,zw ZIM,"FW,MF",Wolves,eng Premier League,28-260,1996,3.0,6,2.00,4,0,0,1,1,0,0,0.00,0,0,0,0,0,0,Matches
1747,Marshall Munetsi,zw ZIM,MF,Reims,fr Ligue 1,28-260,1996,18.8,41,2.18,31,0,2,3,4,1,4,0.21,3,0,0,1,0,0,Matches
1748,Rodrigo Muniz,br BRA,FW,Fulham,eng Premier League,23-309,2001,8.8,11,1.25,7,0,1,1,1,1,1,0.11,1,0,0,0,0,0,Matches
1749,Aihen Muñoz,es ESP,DF,Real Sociedad,es La Liga,27-205,1997,6.6,4,0.60,4,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1750,Álex Muñoz,es ESP,DF,Las Palmas,es La Liga,30-222,1994,12.9,11,0.85,10,1,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,SCA,SCA90,PassLive,PassDead,TO,Sh,Fld,Def,GCA,GCA90,PassLive,PassDead,TO,Sh,Fld,Def,Matches
1751,Daniel Muñoz,co COL,DF,Crystal Palace,eng Premier League,28-287,1996,26.0,63,2.42,50,2,2,5,1,3,7,0.27,5,0,1,1,0,0,Matches
1752,Iker Muñoz,es ESP,MF,Osasuna,es La Liga,22-124,2002,4.2,8,1.90,6,0,1,1,0,0,0,0.00,0,0,0,0,0,0,Matches
1753,Javier Muñoz,es ESP,"MF,DF",Las Palmas,es La Liga,30-009,1995,21.0,42,2.00,33,3,3,0,1,2,6,0.29,5,1,0,0,0,0,Matches
1754,Arijanet Muric,xk KVX,GK,Ipswich Town,eng Premier League,26-122,1998,18.0,1,0.06,0,1,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1755,Murillo,br BRA,DF,Nott'ham Forest,eng Premier League,22-248,2002,26.5,30,1.13,20,5,0,2,1,2,1,0.04,1,0,0,0,0,0,Matches
1756,Vedat Muriqi,xk KVX,FW,Mallorca,es La Liga,30-319,1994,17.0,38,2.23,25,0,2,6,4,1,6,0.35,5,0,0,0,1,0,Matches
1757,Jacob Murphy,eng ENG,FW,Newcastle Utd,eng Premier League,30-013,1995,17.7,53,3.00,40,4,3,2,2,2,9,0.51,9,0,0,0,0,0,Matches
1758,Bob Murphy Omoregbe,it ITA,MF,Milan,it Serie A,21-124,2003,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1759,Yunus Musah,us USA,"MF,FW",Milan,it Serie A,22-100,2002,14.9,42,2.82,32,1,4,3,1,1,4,0.27,4,0,0,0,0,0,Matches
1760,Jamal Musiala,de GER,MF,Bayern Munich,de Bundesliga,22-011,2003,17.5,98,5.59,64,1,19,5,7,2,8,0.46,4,0,2,0,1,1,Matches
1761,Florent Muslija,xk KVX,"FW,MF",Freiburg,de Bundesliga,26-246,1998,1.9,7,3.77,6,1,0,0,0,0,1,0.54,1,0,0,0,0,0,Matches
1762,Almoatasem Al Musrati,ly LBY,MF,Monaco,fr Ligue 1,28-337,1996,2.7,11,4.01,9,0,0,2,0,0,1,0.36,1,0,0,0,0,0,Matches
1763,Juan Musso,ar ARG,GK,Atalanta,it Serie A,30-307,1994,1.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1764,Juan Musso,ar ARG,GK,Atlético Madrid,es La Liga,30-307,1994,1.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1765,Kingstone Mutandwa,zm ZAM,"MF,FW",Cagliari,it Serie A,22-063,2003,0.6,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1766,Junior Mwanga,fr FRA,MF,Le Havre,fr Ligue 1,21-302,2003,2.6,5,1.94,4,0,0,1,0,0,1,0.39,0,0,0,1,0,0,Matches
1767,Junior Mwanga,fr FRA,MF,Strasbourg,fr Ligue 1,21-302,2003,3.3,2,0.61,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1768,Phillipp Mwene,at AUT,DF,Mainz 05,de Bundesliga,31-039,1994,24.0,55,2.30,46,6,0,1,1,1,9,0.38,8,1,0,0,0,0,Matches
1769,Vitaliy Mykolenko,ua UKR,DF,Everton,eng Premier League,25-284,1999,25.2,28,1.11,27,0,0,1,0,0,3,0.12,2,0,0,1,0,0,Matches
1770,Joakim Mæhle,dk DEN,DF,Wolfsburg,de Bundesliga,27-293,1997,16.3,25,1.53,21,1,1,1,1,0,6,0.37,5,0,0,0,1,0,Matches
1771,Obite N'Dicka,ci CIV,DF,Roma,it Serie A,25-201,1999,27.0,26,0.96,24,0,0,2,0,0,2,0.07,1,0,0,1,0,0,Matches
1772,Konan N'dri,ci CIV,"FW,MF",Lecce,it Serie A,24-133,2000,0.1,1,6.92,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1773,Loïc N'Gatta,fr FRA,DF,Auxerre,fr Ligue 1,21-088,2003,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1774,Nathan N'Goumou,fr FRA,FW,Gladbach,de Bundesliga,24-360,2000,8.3,19,2.30,14,0,2,2,1,0,4,0.48,4,0,0,0,0,0,Matches
1775,Djylian N'Guessan,fr FRA,FW,Saint-Étienne,fr Ligue 1,16-191,2008,1.4,2,1.41,2,0,0,0,0,0,1,0.70,1,0,0,0,0,0,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,SCA,SCA90,PassLive,PassDead,TO,Sh,Fld,Def,GCA,GCA90,PassLive,PassDead,TO,Sh,Fld,Def,Matches
1776,Stanley N'Soki,fr FRA,DF,Hoffenheim,de Bundesliga,25-334,1999,10.3,9,0.88,8,0,0,1,0,0,0,0.00,0,0,0,0,0,0,Matches
1777,Mickael Nade,fr FRA,DF,Saint-Étienne,fr Ligue 1,26-005,1999,15.6,9,0.58,6,0,0,0,1,2,3,0.19,2,0,0,0,1,0,Matches
1778,Bilal Nadir,fr FRA,MF,Marseille,fr Ligue 1,21-101,2003,3.3,11,3.38,8,1,1,0,1,0,1,0.31,0,0,0,0,1,0,Matches
1779,Mahamadou Nagida,cm CMR,DF,Rennes,fr Ligue 1,19-254,2005,4.8,10,2.08,6,1,1,0,1,1,0,0.00,0,0,0,0,0,0,Matches
1780,Keito Nakamura,jp JPN,FW,Reims,fr Ligue 1,24-224,2000,20.6,39,1.90,29,1,3,6,0,0,5,0.24,2,0,1,2,0,0,Matches
1781,Sebastian Nanasi,se SWE,"FW,MF",Strasbourg,fr Ligue 1,22-297,2002,17.7,62,3.50,46,12,1,2,1,0,13,0.73,9,2,0,2,0,0,Matches
1782,Yael Nandjou,fr FRA,DF,Nice,fr Ligue 1,19-246,2005,1.7,4,2.34,4,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1783,Matija Nastasić,rs SRB,DF,Leganés,es La Liga,31-346,1993,19.9,5,0.25,4,0,0,0,1,0,1,0.05,0,0,0,0,1,0,Matches
1784,Natan,br BRA,DF,Betis,es La Liga,24-031,2001,13.7,4,0.29,4,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1785,Pau Navarro,es ESP,DF,Villarreal,es La Liga,19-318,2005,5.8,4,0.69,4,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1786,Roberto Navarro,es ESP,"MF,FW",Mallorca,es La Liga,22-331,2002,14.2,44,3.10,36,1,4,1,2,0,2,0.14,2,0,0,0,0,0,Matches
1787,Jesús Navas,es ESP,"FW,MF",Sevilla,es La Liga,39-108,1985,4.7,15,3.18,13,2,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1788,Michel Ndary Adopo,fr FRA,MF,Cagliari,it Serie A,24-233,2000,17.5,39,2.23,36,0,1,1,0,1,4,0.23,3,0,0,0,0,1,Matches
1789,Youssouf Ndayishimiye,bi BDI,DF,Nice,fr Ligue 1,26-133,1998,14.5,18,1.24,12,0,1,0,3,2,1,0.07,0,0,0,0,1,0,Matches
1790,Iliman Ndiaye,sn SEN,FW,Everton,eng Premier League,25-003,2000,20.9,53,2.54,40,0,7,0,6,0,5,0.24,3,0,1,0,1,0,Matches
1791,Junior Ndiaye,fr FRA,FW,Montpellier,fr Ligue 1,19-345,2005,1.2,2,1.61,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1792,Rassoul Ndiaye,sn SEN,MF,Le Havre,fr Ligue 1,23-088,2001,11.0,16,1.46,13,1,0,2,0,0,1,0.09,1,0,0,0,0,0,Matches
1793,Wilfred Ndidi,ng NGA,MF,Leicester City,eng Premier League,28-083,1996,16.3,18,1.11,16,0,1,1,0,0,3,0.18,3,0,0,0,0,0,Matches
1794,Wilfried Ndollo,cm CMR,DF,Montpellier,fr Ligue 1,19-239,2005,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1795,Tanguy Ndombele,fr FRA,MF,Nice,fr Ligue 1,28-071,1996,12.6,31,2.46,23,1,2,2,2,1,4,0.32,4,0,0,0,0,0,Matches
1796,Cher Ndour,it ITA,"MF,FW",Fiorentina,it Serie A,20-225,2004,1.4,3,2.14,2,0,0,0,1,0,0,0.00,0,0,0,0,0,0,Matches
1797,Dan Ndoye,ch SUI,FW,Bologna,it Serie A,24-135,2000,16.9,56,3.32,35,1,7,3,8,2,7,0.42,6,0,0,0,1,0,Matches
1798,Paul Nebel,de GER,MF,Mainz 05,de Bundesliga,22-150,2002,18.1,46,2.54,28,4,5,1,6,2,4,0.22,3,0,0,0,1,0,Matches
1799,Kosta Nedeljković,rs SRB,DF,Aston Villa,eng Premier League,19-083,2005,1.4,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1800,Kosta Nedeljković,rs SRB,"DF,FW",RB Leipzig,de Bundesliga,19-083,2005,0.4,1,2.31,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,SCA,SCA90,PassLive,PassDead,TO,Sh,Fld,Def,GCA,GCA90,PassLive,PassDead,TO,Sh,Fld,Def,Matches
1801,Loïc Nego,hu HUN,"DF,FW",Le Havre,fr Ligue 1,34-053,1991,17.3,27,1.56,21,2,1,0,3,0,2,0.12,2,0,0,0,0,0,Matches
1802,Ivan Nekić,hr CRO,DF,Holstein Kiel,de Bundesliga,24-075,2000,0.8,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1803,Reiss Nelson,eng ENG,FW,Arsenal,eng Premier League,25-089,1999,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1804,Reiss Nelson,eng ENG,FW,Fulham,eng Premier League,25-089,1999,5.4,31,5.73,21,2,3,4,0,1,1,0.18,1,0,0,0,0,0,Matches
1805,Victor Nelsson,dk DEN,DF,Roma,it Serie A,26-146,1998,0.9,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1806,David Nemeth,at AUT,DF,St. Pauli,de Bundesliga,23-356,2001,14.7,4,0.27,4,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1807,David Neres,br BRA,FW,Napoli,it Serie A,28-006,1997,10.9,48,4.40,29,6,10,2,1,0,9,0.83,5,1,2,0,1,0,Matches
1808,Neto,br BRA,GK,Bournemouth,eng Premier League,35-233,1989,2.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1809,Pedro Neto,pt POR,FW,Chelsea,eng Premier League,25-000,2000,15.0,54,3.60,41,4,5,2,2,0,7,0.47,4,1,2,0,0,0,Matches
1810,Luca Netz,de GER,DF,Gladbach,de Bundesliga,21-298,2003,8.8,24,2.74,22,1,0,0,0,1,2,0.23,2,0,0,0,0,0,Matches
1811,Manuel Neuer,de GER,GK,Bayern Munich,de Bundesliga,38-347,1986,20.0,3,0.15,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1812,Florian Neuhaus,de GER,MF,Gladbach,de Bundesliga,27-358,1997,2.6,16,6.18,13,0,2,1,0,0,1,0.39,1,0,0,0,0,0,Matches
1813,João Neves,pt POR,"MF,DF",Paris S-G,fr Ligue 1,20-163,2004,15.8,55,3.47,44,1,3,1,3,3,13,0.82,13,0,0,0,0,0,Matches
1814,Yvan Neyou,cm CMR,MF,Leganés,es La Liga,28-065,1997,20.3,21,1.03,17,0,2,0,2,0,2,0.10,2,0,0,0,0,0,Matches
1815,Cyril Ngonge,be BEL,"FW,DF",Napoli,it Serie A,24-287,2000,1.9,12,6.17,4,1,2,4,1,0,0,0.00,0,0,0,0,0,0,Matches
1816,Mikayil Ngor Faye,sn SEN,DF,Rennes,fr Ligue 1,20-238,2004,6.6,3,0.45,3,0,0,0,0,0,1,0.15,1,0,0,0,0,0,Matches
1817,Steve Ngoura,fr FRA,FW,Le Havre,fr Ligue 1,20-015,2005,3.2,6,1.87,1,0,2,2,1,0,0,0.00,0,0,0,0,0,0,Matches
1818,Bernard Nguene,cm CMR,FW,Nice,fr Ligue 1,18-217,2006,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1819,Moussa Niakhate,sn SEN,DF,Lyon,fr Ligue 1,29-001,1996,20.3,14,0.69,13,0,0,1,0,0,2,0.10,2,0,0,0,0,0,Matches
1820,Abdoulaye Niakhate Ndiaye,sn SEN,DF,Brest,fr Ligue 1,22-333,2002,11.3,5,0.44,3,0,0,1,1,0,0,0.00,0,0,0,0,0,0,Matches
1821,Ibrahima Niane,sn SEN,FW,Angers,fr Ligue 1,25-363,1999,9.5,20,2.11,11,0,1,4,4,0,4,0.42,1,0,0,2,1,0,Matches
1822,Tanguy Nianzou,fr FRA,DF,Sevilla,es La Liga,22-275,2002,5.8,1,0.17,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1823,Cheikh Niasse,sn SEN,MF,Hellas Verona,it Serie A,25-049,2000,4.4,6,1.35,4,0,0,0,1,1,0,0.00,0,0,0,0,0,0,Matches
1824,Rasmus Nicolaisen,dk DEN,DF,Toulouse,fr Ligue 1,27-358,1997,6.9,9,1.30,8,0,0,1,0,0,1,0.14,1,0,0,0,0,0,Matches
1825,Moritz Nicolas,de GER,GK,Gladbach,de Bundesliga,27-139,1997,18.2,1,0.05,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,SCA,SCA90,PassLive,PassDead,TO,Sh,Fld,Def,GCA,GCA90,PassLive,PassDead,TO,Sh,Fld,Def,Matches
1826,Hans Nicolussi Caviglia,it ITA,MF,Venezia,it Serie A,24-264,2000,22.8,43,1.89,28,13,2,0,0,0,2,0.09,0,2,0,0,0,0,Matches
1827,Julian Niehues,de GER,MF,Heidenheim,de Bundesliga,23-326,2001,0.6,1,1.80,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1828,Saúl Ñíguez,es ESP,MF,Sevilla,es La Liga,30-108,1994,11.8,39,3.30,30,0,0,6,0,3,7,0.59,6,0,0,1,0,0,Matches
1829,Eybi Nije,se SWE,"FW,MF",Torino,it Serie A,19-299,2005,4.4,9,2.06,6,0,2,0,1,0,1,0.23,0,0,1,0,0,0,Matches
1830,Tamás Nikitscher,hu HUN,MF,Valladolid,es La Liga,25-126,1999,4.1,1,0.24,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1831,Adrian Niño,es ESP,FW,Atlético Madrid,es La Liga,20-263,2004,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1832,Justin Njinmah,de GER,"FW,MF",Werder Bremen,de Bundesliga,24-114,2000,8.5,30,3.52,20,0,3,2,5,0,3,0.35,2,0,0,0,1,0,Matches
1833,Eddie Nketiah,eng ENG,"MF,FW",Crystal Palace,eng Premier League,25-283,1999,7.9,22,2.79,14,0,3,1,4,0,2,0.25,1,0,0,0,1,0,Matches
1834,Niels Nkounkou,fr FRA,"DF,MF",Eint Frankfurt,de Bundesliga,24-128,2000,4.2,16,3.83,11,3,1,0,0,1,1,0.24,0,1,0,0,0,0,Matches
1835,Christopher Nkunku,fr FRA,FW,Chelsea,eng Premier League,27-115,1997,7.9,29,3.68,19,0,5,3,1,1,4,0.51,1,0,1,1,1,0,Matches
1836,Felix Nmecha,de GER,MF,Dortmund,de Bundesliga,24-150,2000,12.6,20,1.59,17,0,2,1,0,0,4,0.32,2,0,1,1,0,0,Matches
1837,Lukas Nmecha,de GER,FW,Wolfsburg,de Bundesliga,26-085,1998,2.5,4,1.61,2,0,0,1,1,0,1,0.40,0,0,0,1,0,0,Matches
1838,Arnaud Nordin,fr FRA,FW,Montpellier,fr Ligue 1,26-265,1998,13.0,30,2.32,21,0,3,3,2,1,3,0.23,3,0,0,0,0,0,Matches
1839,Arnaud Nordin,fr FRA,DF,Mainz 05,de Bundesliga,26-265,1998,0.2,2,8.57,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1840,Brooke Norton-Cuffy,eng ENG,"DF,MF",Genoa,it Serie A,21-056,2004,2.2,4,1.84,3,1,0,0,0,0,1,0.46,1,0,0,0,0,0,Matches
